FIPS,PER_COUNTY
36001,0.0
36003,0.0
36005,0.0
36007,0.0
36009,0.0
36011,0.0
36013,0.0
36015,0.0
36017,0.0
36019,0.0
36021,0.0
36023,0.0
36025,0.0
36027,0.0
36029,0.0
36031,0.0
36033,0.0
36035,0.0
36037,0.0
36039,0.34519458475477466
36041,0.0
36043,0.0
36045,0.0
36047,0
36049,0.0
36051,0.0
36053,0.0
36055,0.0
36057,0.0
36059,0.0
36061,0.0
36063,0.0
36065,0.0
36067,0.0
36069,0.0
36071,0.0
36073,0.0
36075,0.0
36077,0.0
36079,0.0
36081,0
36083,0.0
36085,0.0
36087,0.0
36089,0.0
36091,0.0
36093,0.0
36095,0.0
36097,0.0
36099,0.0
36101,0.0
36103,0.0
36105,0.0
36107,0.0
36109,0.0
36111,0.0
36113,0.0
36115,0.0
36117,0.0
36119,0.0
36121,0.0
36123,0.0
